知更鸟女孩3:神秘人,"
        
  
  [美] 查克·温迪格 / 朱禛子 / 百花洲文艺出版社 / 2017-7 / 39.80元

      ",7.0
复明症漫记,"
        
  
  (葡)若泽·萨拉马戈 / 范维信 / 南海出版公司 / 2014-2 / 32.00

      ",8.5
源氏物语,"
        
  
  [日] 紫式部 / 丰子恺 / 人民文学出版社 / 1999-07 / 55.00

      ",7.8
渴望之书,"
        
  
  莱昂纳德·科恩 / 孔亚雷、北岛 / 上海译文出版社 / 2011-11 / 42.00元

      ",7.7
世界和其他地方,"
        
  
  [英] 珍妮特·温特森 / 春树、韩良忆、虹影、蒋方舟、困困、黎紫书、刘瑜、刘琪鹏、棉棉、任晓雯、田原、陶立夏、文雨、巫昂、张怡微、周嘉宁、走走 / 浦睿文化·湖南文艺出版社 / 2012-9 / 26.00元

      ",7.5
寂静的春天,"
        
  
  [美]蕾切尔·卡森 / 吕瑞兰、李长生 / 上海译文出版社 / 2007 / 28.00元

      ",8.2
丹麦女孩,"
        
  
  大卫?埃贝尔舍夫 / 何雨珈 / 南海出版公司 / 2016-10-1 / 39.50

      ",8.1
三怪客泛舟记,"
        
  
  莫厄特 / 王琼琼 / 牛津大学出版社 / 1998-1 / 7.90元

      ",8.3
44号孩子:一个如同俄罗斯狼一般残酷的故事,"
        
  
  [英] 汤姆·罗伯·史密斯 / 杨凤妍 / 江苏文艺出版社 / 2010-6 / 29.80

      ",8.3
茨维塔耶娃文集：诗歌,"
        
  
  茨维塔耶娃 / 汪剑钊 / 东方出版社 / 2003-01 / 26.00

      ",8.7
蓝色笔记本,"
        
  
  [俄] 丹尼尔·哈尔姆斯 / 张猛 / 四川人民出版社 / 2016-12 / 40.00元

      ",8.0
告诉我，你怎样去生活,"
        
  
  [英] 阿加莎·克里斯蒂 / 姚燚 / 上海译文出版社 / 2010-4 / 20.00元

      ",8.5
抬高房梁，木匠们；西摩：小传,"
        
  
  [美] J.D.塞林格 / 丁骏 / 人民文学出版社 / 2009-1 / 17.00

      ",8.7
艾丽丝·门罗作品:全7册套装，赠送精美海报,"
        
  
  (加)艾丽丝·门罗 / 译林出版社 / 2013-11 / 228.00

      ",8.9
返老还童,"
        
  
  [美] 菲茨杰拉德 / 张力慧、汤永宽 / 上海译文出版社 / 2009-3 / 25.00

      ",7.8
暗处:阿修罗系列,"
        
  
  [美] 吉莉安·弗琳 / 张思婷 / 中信出版社 / 2017-6-1 / 48

      ",7.4
人性的污秽,"
        
  
  [美国] 菲利普·罗斯 / 刘珠还 / 译林出版社 / 2011-1 / 25.00元

      ",8.7
新年快乐,"
        
  
  [巴西] 鲁本·丰塞卡 / 符辰希 / 上海文艺出版社 / 2016-6 / 25.00

      ",8.2
俄国文学史（上下卷）,"
        
  
  [俄] 德·斯·米尔斯基 / 刘文飞 / 人民出版社 / 2013-1-1 / 110.00元

      ",9.4
古希腊悲剧喜剧全集（全8册）,"
        
  
  [古希腊] 埃斯库罗斯 等 / 张竹明、王焕生 / 译林出版社 / 2007-4 / 690.00元

      ",9.2
亲爱的提奥:凡高自传,"
        
  
  [荷]文森特·凡高 / 平野 / 南海出版公司 / 2010-8 / 36.00元

      ",9.1
奥斯卡·王尔德传:全二册,"
        
  
  [美] 理查德·艾尔曼 / 萧易 / 广西师范大学出版社 / 2015-1 / 118.00元

      ",8.7
星尘,"
        
  
  [英] 尼尔·盖曼 / 龚容、李琳 / 人民文学出版社 / 2008-8 / 19.00元

      ",8.2
红字,"
        
  
  霍桑 / 胡允桓 / 人民文学出版社 / 1996-6 / 11.40元

      ",7.8
长日留痕,"
        
  
  [英] 石黑一雄 / 冒国安 / 译林出版社 / 2011-12 / 28.00元

      ",8.3
伊凡·伊里奇的死,"
        
  
  (俄)列夫·托尔斯泰 / 草婴 / 山西人民出版社 / 1985-05-01 / 0.44

      ",9.2
树敌,"
        
  
  [意] 翁贝托·埃科 / 李婧敬 / 上海译文出版社 / 2016-10 / 42

      ",8.1
坎特伯雷故事,"
        
  
  （英）乔叟 / 方重 / 人民文学出版社 / 2004-01 / 16.00元

      ",7.9
莫瑞斯,"
        
  
  （英）E·M·福斯特 / 文洁若 / 上海译文出版社 / 2009年9月 / 30.00元

      ",8.5
死刑判决,"
        
  
  (法) 莫里斯·布朗肖 / 汪海 / 南京大学出版社 / 2014-11 / 25.00

      ",8.9
古董衣情缘,"
        
  
  [英] 伊莎贝尔 沃尔夫 / 杨肖燕 / 中信出版社 / 2012-1 / 32.00元

      ",7.7
我在伦敦买了一头狮子,"
        
  
  [澳] 安东尼·布尔克、[澳] 约翰·兰道尔 / 慕风 / 南海出版公司 / 2016-10 / 35.00元

      ",8.1
骂观众,"
        
  
  (奥地利)彼得·汉德克 / 梁锡江、付天海、顾牧 / 世纪文景/上海人民出版社 / 2013-1 / 38.00元

      ",8.2
流浪的星星:勒克莱齐奥作品系列,"
        
  
  [法]勒克莱齐奥 / 袁筱一 / 人民文学出版社 / 2010-02-01 / 29.00元

      ",8.4
冷峻的良心：奥威尔传:冷峻的良心,"
        
  
  [美] 杰弗里·迈耶斯 / 孙仲旭 / 新星出版社 / 2016-5 / 56.00元

      ",8.1
一个无政府主义者的意外死亡:达里奥·福戏剧作品集,"
        
  
  （意大利）达里奥·福 / 吕同六 / 译林出版社 / 1998-10-01 / 29.80元

      ",8.6
岁月的泡沫,"
        
  
  [法] 鲍里斯·维昂 / 陈矿 / 广西师范大学出版社 / 2010年9月 / 28.00元

      ",7.8
我所有的朋友都死了,"
        
  
  艾弗里·蒙森、乔里·约翰 / 邓雪球 / 中信出版社 / 2013-8-1 / CNY 48.00

      ",7.5
染血之室与其他故事,"
        
  
  [英] 安吉拉·卡特 / 严韵 / 南京大学出版社 / 2015-1 / 22.00元

      ",8.2
书店的灯光,"
        
  
  [美] 刘易斯·布兹比 / 陈体仁 / 上海三联书店 / 2008-10 / 25.00

      ",7.7
妈妈走的那一年,"
        
  
  [美]威廉·麦克斯韦尔 / 程应铸 / 南海出版公司 / 2016-6 / 39.50元

      ",7.4
内心活动:文学评论集,"
        
  
  J.M.库切 / 黄灿然 / 浙江文艺出版社 / 2010 / 27.00元

      ",8.4
史诗,"
        
  
  [美] 哈罗德·布鲁姆 / 翁海贞 / 译林出版社 / 2016-5 / CNY 59.00

      ",8.4
天谴,"
        
  
  [尼加拉瓜] 塞尔希奥·拉米雷斯 / 刘习良、笋季英 / 上海译文出版社 / 2017-6-1 / 62

      ",7.7
小世界,"
        
  
  [英] 戴维·洛奇 / 王家湘 / 上海译文出版社 / 2007-1 / 28.00元

      ",8.1
中午的黑暗,"
        
  
  【英】阿瑟·库斯勒 / 董乐山 / 译林出版社 / 1999-10 / 11.50元

      ",9.1
寒鸦行动,"
        
  
  (英)肯·福莱特 / 于大卫 / 江苏文艺出版社 / 2013-9-1 / 39.9

      ",8.3
在春天走进果园:来，让我们谈谈灵魂,"
        
  
  鲁米 / 梁永安 / 甘肃人民美术出版社 / 2013-8-1 / CNY 32.00

      ",8.7
达洛卫夫人,"
        
  
  [英]弗吉尼亚·伍尔夫 / 孙梁、苏美 / 上海译文出版社 / 2007-7 / 12.00元

      ",8.2
现代诗歌的结构:19世纪中期至20世纪中期的抒情诗,"
        
  
  胡戈·弗里德里希 / 李双志 / 译林出版社 / 2010-10-12 / 28.00元

      ",9.3
魔鬼詩篇,"
        
  
  [英] 塞爾曼·鲁西迪 / 佚名 / 雅言文化 / 2002-10-15 / 新台币500元

      ",8.9
圣殿春秋（下）,"
        
  
  [英] 肯·福莱特 / 胡允桓 / 上海译文出版社 / 2009年8月 / 32.00元

      ",8.8
序跋集,"
        
  
  [英] W. H. 奥登 / 黄星烨 / 上海译文出版社 / 2015-11 / 78.00

      ",8.5
南极,"
        
  
  [爱尔兰]克莱尔·吉根 / 姚媛 / 浙江文艺出版社 / 2010-6 / 24.00元

      ",8.3
格拉斯医生,"
        
  
  (瑞典)雅尔玛尔·瑟德尔贝里 / 王晔 / 上海译文出版社 / 2012-8 / 24.00元

      ",8.6
在轮下,"
        
  
  [德] 赫尔曼·黑塞 / 张佑中 / 上海译文出版社 / 2007-7 / 15.00元

      ",8.4
隐之书,"
        
  
  [英] A·S·拜雅特 / 于冬梅、宋瑛堂 / 南海出版公司 / 2008-5 / 29.80

      ",7.4
被掩埋的巨人,"
        
  
  [英] 石黑一雄 / 周小进 / 上海译文出版社 / 2016-1-1 / 39.00元

      ",7.8
是，首相,"
        
  
  [英] 乔纳森·林恩、(英)安东尼·杰伊 / 徐国强、闫春伶 / 生活·读书·新知三联书店 / 2013-4 / 50.00元

      ",9.3
第一个人,"
        
  
  (法)阿尔贝·加缪 / 刘华 / 上海译文出版社 / 2013-8 / 30.00

      ",8.9
失忆的爱丽丝,"
        
  
  [澳]莉安·莫利亚提 / 顾纹天 / 广西科学技术出版社 / 2016-7-1 / 39.80

      ",8.2
朝圣者之歌,"
        
  
  [德]赫尔曼·黑塞 / 谢莹莹 欧凡 胡祖庶 / 世纪文景/上海人民出版社 / 2013-1 / 29.00元

      ",8.9
奥兰多:吴尔夫文集,"
        
  
  (英)弗吉尼亚﹒吴尔夫 / 林燕 / 人民文学出版社 / 2003年4月 / 11.00元

      ",8.7
沉默的羔羊,"
        
  
  [美] 汤玛士·哈里斯 / 吴安兰、江慧君 / 译林出版社 / 1995-6 / 9.80元

      ",8.2
天上再见,"
        
  
  [法]皮耶尔·勒迈特 / 杨鹤龄 / 江苏凤凰文艺出版社 / 2017-4 / 52.00

      ",7.7
莫泊桑短篇小说精选,"
        
  
  [法] 莫泊桑 / 木炜 / 浙江文艺出版社 / 2016-4-1 / 32.00元

      ",9.0
耶稣之子,"
        
  
  [美] 丹尼斯·约翰逊 / 姚向辉 / 人民文学出版社 / 2012-11-1 / 18.00元

      ",7.9
模仿者,"
        
  
  [英] V. S. 奈保尔 / 蔡安洁 / 南海出版公司 / 2016-1 / 39.50元

      ",8.0
情感教育,"
        
  
  （法）福楼拜 / 王文融 / 人民文学出版社 / 2004-04 / 20.00元

      ",8.2
风格练习,"
        
  
  [法] 雷蒙·格诺 / 袁筱一 / 人民文学出版社 / 2018-1 / 29.00元

      ",7.6
在中国屏风上,"
        
  
  [英] 威廉·萨默塞特·毛姆 / 唐建清 / 上海译文出版社 / 2013-6 / 28.00元

      ",7.8
告别圆舞曲,"
        
  
  米兰?昆德拉 / 余中先 / 上海译文出版社 / 2004-04 / 20.00

      ",8.4
转念:发现并感知生命的另一种可能,"
        
  
  [美]拜伦?凯蒂（Byron Katie）迈克尔?卡茨（Michael Katz） / 江月 / 天津人民出版社 / 2017-8-1 / 38.00

      ",6.8
百年孤独,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 范晔 / 南海出版公司 / 2011-6 / 39.50元

      ",9.2
巨人的陨落:世纪三部曲,"
        
  
  [英] 肯·福莱特 / 于大卫 / 江苏凤凰文艺出版社 / 2016-5-1 / 129.80元

      ",8.9
1984,"
        
  
  [英] 乔治·奥威尔 / 刘绍铭 / 北京十月文艺出版社 / 2010-4-1 / 28.00

      ",9.3
追风筝的人,"
        
  
  [美] 卡勒德·胡赛尼 / 李继宏 / 上海人民出版社 / 2006-5 / 29.00元

      ",8.9
房思琪的初恋乐园,"
        
  
  林奕含 / 北京联合出版公司 / 2018-1 / 45.00元

      ",9.2
二手时间,"
        
  
  [白俄] S.A.阿列克谢耶维奇 / 吕宁思 / 中信出版社 / 2016-1 / 55.00元

      ",8.8
霍乱时期的爱情,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 杨玲 / 南海出版公司 / 2012-9-1 / 39.50元

      ",9.0
雪落香杉树,"
        
  
  [美] 戴维·伽特森 / 熊裕 / 全本书店|作家出版社 / 2017-6 / 52.00元

      ",8.4
鱼王,"
        
  
  [俄] 维克托·阿斯塔菲耶夫 / 夏仲翼 等 / 理想国 | 广西师范大学出版社 / 2017-4 / 78.00元

      ",9.0
月亮和六便士,"
        
  
  [英] 毛姆 / 傅惟慈 / 上海译文出版社 / 2006-8 / 15.00元

      ",9.0
世界的凛冬:世纪三部曲2,"
        
  
  [英] 肯·福莱特 / 陈杰 / 江苏凤凰文艺出版社 / 2017-3-1 / 132.00（全三册）

      ",8.9
步履不停,"
        
  
  [日] 是枝裕和 / 郑有杰 / 北京联合出版公司 / 2017-5 / 36.80元

      ",8.7
外婆的道歉信,"
        
  
  [瑞典] 弗雷德里克·巴克曼 / 孟汇一 / 天津人民出版社 / 2017-5 / 42.00元

      ",8.0
活着,"
        
  
  余华 / 南海出版公司 / 1998-5 / 12.00元

      ",9.1
杀死一只知更鸟,"
        
  
  [美] 哈珀·李 / 高红梅 / 译林出版社 / 2012-9 / 32.00元

      ",9.2
红楼梦,"
        
  
  [清] 曹雪芹 著、高鹗 续 / 人民文学出版社 / 1996-12 / 59.70元

      ",9.6
我们仨,"
        
  
  杨绛 / 生活·读书·新知三联书店 / 2003-7 / 18.80元

      ",8.7
活着为了讲述,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 李静 / 南海出版公司 / 2016-4-1 / 55.00元

      ",9.0
围城,"
        
  
  钱锺书 / 人民文学出版社 / 1991-2 / 19.00

      ",8.9
囚鸟,"
        
  
  [美] 库尔特·冯内古特 / 董乐山 / 百花洲文艺出版社 / 2017-6 / 38.00元

      ",8.0
斯通纳,"
        
  
  [美] 约翰·威廉斯 / 杨向荣 / 世纪文景/上海人民出版社 / 2016-1 / 39.00元

      ",8.8
沉默的大多数:王小波杂文随笔全编,"
        
  
  王小波 / 中国青年出版社 / 1997-10 / 27.00元

      ",9.1
飘,"
        
  
  [美国] 玛格丽特·米切尔 / 李美华 / 译林出版社 / 2000-9 / 40.00元

      ",9.3
平凡的世界（全三部）,"
        
  
  路遥 / 人民文学出版社 / 2005-1 / 64.00元

      ",9.0
解忧杂货店,"
        
  
  [日] 东野圭吾 / 李盈春 / 南海出版公司 / 2014-5 / 39.50元

      ",8.5
局外人,"
        
  
  [法] 阿尔贝·加缪 / 柳鸣九 / 上海译文出版社 / 2010-9 / 22.00元

      ",9.0
文学回忆录（全2册）:1989—1994,"
        
  
  木心 讲述、陈丹青 笔录 / 广西师范大学出版社 / 2013-1-10 / 98.00元

      ",9.2
卡拉马佐夫兄弟,"
        
  
  [俄]陀思妥耶夫斯基 / 荣如德 / 上海译文出版社 / 2006-8 / 25.00

      ",9.4
醒来的女性:一部女性的心灵史,"
        
  
  [美] 玛丽莲·弗伦奇 / 余莉 / 未读·文艺家·北京联合出版公司 / 2017-7 / 90.00元

      ",8.8
不能承受的生命之轻,"
        
  
  [捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2003-7 / 23.00元

      ",8.5
刀锋,"
        
  
  [英]毛姆 / 周煦良 / 上海译文出版社 / 2007-3 / 18.00元

      ",9.0
小王子,"
        
  
  [法] 圣埃克苏佩里 / 马振聘 / 人民文学出版社 / 2003-8 / 22.00元

      ",9.0
你一生的故事:特德·姜科幻小说集,"
        
  
  [美] 特德·姜 / 李克勤、王荣生、姚向辉 / 译林出版社 / 2015-5 / 36.00元

      ",8.6
戴上手套擦泪:01相遇,"
        
  
  [瑞典] 乔纳斯·嘉德尔 / 郭腾坚 / 甘肃人民美术出版社 / 2017-5 / 38

      ",8.0
当呼吸化为空气:美国天才医师的生命笔记,"
        
  
  [美] 保罗·卡拉尼什 / 何雨珈 / 猫头鹰文化·浙江文艺出版社 / 2016-12 / 48.00元

      ",8.8
双峰:神秘史,"
        
  
  [美] 马克·弗罗斯特 / 胡逍扬 / 北京时代华文书局 / 2017-7-16 / 188.00元

      ",8.3
散步去,"
        
  
  [日] 谷口治郎 / 伍楚 / 后浪丨北京联合出版公司 / 2017-3 / 88.00元

      ",8.5
人生的枷锁,"
        
  
  [英] 毛姆 / 张柏然、张增健、倪俊 / 上海译文出版社 / 2007-3 / 32.00元

      ",9.0
恋情的终结,"
        
  
  [英] 格雷厄姆·格林 / 柯平 / 江苏凤凰文艺出版社 / 2017-4 / 58.00元

      ",8.0
白鹿原,"
        
  
  陈忠实 / 人民文学出版社 / 1997-12 / 28.00元

      ",8.7
看不见的城市,"
        
  
  [意大利]伊塔洛·卡尔维诺 / 张宓 / 译林出版社 / 2006-8 / 16.00元

      ",8.8
最后的精灵:迫不及待想与最爱的人分享的故事,"
        
  
  希瓦娜?达玛利 / 景翔 / 河南文艺出版社 / 2009-7 / 26.80元

      ",8.3
山海经全译,"
        
  
  袁珂 译注 / 北京联合出版公司·后浪出版公司 / 2016-10 / 49.80元

      ",9.1
欢迎来到猴子馆,"
        
  
  [美] 库尔特·冯内古特 / 王宇光 / 中信出版集团/楚尘文化 / 2017-7-20 / 48.00元

      ",8.7
繁花,"
        
  
  金宇澄 / 上海文艺出版社 / 2013-3 / 48.00元

      ",8.8
毒木圣经,"
        
  
  [美] 芭芭拉·金索沃 / 张竝 / 新经典文化/南海出版公司 / 2017-3 / 59.00元

      ",8.7
人间失格,"
        
  
  太宰治 / 许时嘉 / 吉林出版集团有限责任公司 / 2009年9月 / 16.00元

      ",8.3
浮生六记,"
        
  
  （清）沈复 / 人民文学出版社 / 1999/1 / 5.70元

      ",8.9
北鸢,"
        
  
  葛亮 / 人民文学出版社 / 2016-10-1 / 45.00元

      ",7.9
这些人，那些事,"
        
  
  吴念真 / 译林出版社 / 2011-9 / 28.00元

      ",8.8
动物农场,"
        
  
  [英] 乔治·奥威尔 / 荣如德 / 上海译文出版社 / 2007-3 / 10.00元

      ",9.2
我脑袋里的怪东西,"
        
  
  [土耳其] 奥尔罕·帕慕克 / 陈竹冰 / 上海人民出版社 / 2016-2 / 49.00元

      ",8.6
悉达多,"
        
  
  [德] 赫尔曼·黑塞 / 杨玉功 译、丁君君 校 / 上海人民出版社 / 2009-3 / 20.00

      ",9.0
黄金时代:时代三部曲,"
        
  
  王小波 / 花城出版社 / 1999-3 / 19.00元

      ",8.8
万物有灵且美,"
        
  
  [英] 吉米·哈利 / 种衍伦 / 中国城市出版社 / 2010-1 / 28.80

      ",8.8
台北人,"
        
  
  白先勇 / 广西师范大学出版社 / 2010-10 / 38.00元

      ",8.9
树上的男爵,"
        
  
  (意)卡尔维诺 / 吴正仪 / 译林出版社 / 2012-4-1 / 30.00元

      ",9.1
撒哈拉的故事,"
        
  
  三毛 / 皇冠出版社 / 1976 / 160 TWD

      ",9.0
牧羊少年奇幻之旅,"
        
  
  [巴西]保罗·柯艾略 / 丁文林 / 南海出版公司 / 2009-3-1 / 25.00元

      ",8.6
追忆似水年华（上下册）,"
        
  
  [法国] 马塞尔·普鲁斯特 / 李恒基、徐继增、桂裕芳、袁树仁、潘丽珍、许渊冲 / 译林出版社 / 2001-4 / 68.00元

      ",9.1
昨日的世界:一个欧洲人的回忆,"
        
  
  [奥］斯蒂芬?茨威格 / 舒昌善、孙龙生、刘春华、戴奎生 / 广西师范大学出版社 / 2004-5 / 32.00元

      ",9.2
岛上书店,"
        
  
  [美] 加布瑞埃拉·泽文 / 孙仲旭、李玉瑶 / 江苏凤凰文艺出版社 / 2015-5-1 / CNY 35.00

      ",7.6
美丽新世界,"
        
  
  [英] 阿道司·赫胥黎 / 王波 / 重庆出版社 / 2005-6 / 20.00元

      ",8.6
一只特立独行的猪,"
        
  
  王小波 / 北方文艺出版社 / 2006-4 / 18.80元

      ",8.8
不负责任的自我:论笑与小说,"
        
  
  [英] 詹姆斯·伍德 / 李小均 / 河南大学出版社 / 2017-6-1 / 45.00

      ",9.0
再度觉醒,"
        
  
  [意] 普里莫·莱维（Primo Levi） / 杨晨光 / 三辉图书/外语教学与研究出版社 / 2016-1 / 39.00元

      ",8.9
一个叫欧维的男人决定去死,"
        
  
  [瑞典] 弗雷德里克·巴克曼 / 宁蒙 / 四川文艺出版社 / 2015-12 / 35.00元

      ",9.0
时间的果,"
        
  
  黎戈 / 北京联合出版公司 / 2017-3 / 39.80

      ",8.3
爱你就像爱生命,"
        
  
  王小波、李银河 / 上海锦绣文章出版社 / 2008-5 / 18.00元

      ",8.8
禅与摩托车维修艺术,"
        
  
  (美)罗伯特·M.波西格 / 张国辰 / 重庆出版社 / 2011-9 / 36.00元

      ",8.3
我的职业是小说家,"
        
  
  [日] 村上春树 / 施小炜 / 南海出版公司 / 2017-1 / 45.00元

      ",8.3
悟空传:修订版,"
        
  
  今何在 / 光明日报出版社 / 2001-4 / 14.80元

      ",8.4
一个陌生女人的来信,"
        
  
  [奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 20.00元

      ",8.7
永恒的边缘:世纪三部曲3,"
        
  
  [英] 肯·福莱特 / 陈杰 / 江苏凤凰文艺出版社 / 2017-5 / 168.00（全三册）

      ",7.8
瓦尔登湖,"
        
  
  [美] 梭罗 / 徐迟 / 上海译文出版社 / 2006-8 / 11.00元

      ",8.4
倾城之恋,"
        
  
  花城出版社 / 1997-3-1 / 11.00

      ",8.5
不属于我们的世纪,"
        
  
  [美] 马修·托马斯 / 黄瑶 / 广西科学技术出版社 / 2016-9-1 / 46.00元

      ",8.3
情人,"
        
  
  [法] 玛格丽特·杜拉斯 / 王道乾 / 上海译文出版社 / 2005-7 / 20.00元

      ",8.1
人间草木,"
        
  
  汪曾祺 / 江苏文艺出版社 / 2005-01 / 20.00元

      ",9.0
博尔赫斯小说集,"
        
  
  [阿根廷] 博尔赫斯 / 王永年、陈泉 / 浙江文艺出版社 / 2005-12 / 26.00元

      ",9.2
玫瑰的名字,"
        
  
  [意] 翁贝托·埃科 / 沈萼梅、刘锡荣 / 上海译文出版社 / 2010-03 / 33.00元

      ",8.6
傲慢与偏见,"
        
  
  [英] 奥斯丁 / 张玲、张扬 / 人民文学出版社 / 1993-7 / 13.00元

      ",8.8
源泉,"
        
  
  [美] 安·兰德 / 高晓晴、赵雅蔷、杨玉 / 重庆出版社 / 2005-11 / 49.80元

      ",9.0
我为你洒下月光,"
        
  
  简媜 / 九州出版社 / 2017-6 / 48.00元

      ",8.3
这样写出好故事:玩转情节与结构，写出会咬人的好故事,"
        
  
  [美] 詹姆斯·斯科特·贝尔 / 苏雅薇 / 湖南文艺出版社 / 2017-6-1 / 38.00元

      ",8.2
天才的编辑:麦克斯·珀金斯与一个文学时代,"
        
  
  [美] A.司各特·伯格 / 彭伦 / 理想国 | 广西师范大学出版社 / 2017-1 / 69.00元

      ",9.1
2666,"
        
  
  [智利] 罗贝托·波拉尼奥 / 赵德明 / 上海人民出版社 / 2012-1-1 / 98.00元

      ",8.7
一句顶一万句,"
        
  
  刘震云 / 长江文艺出版社 / 2009-3 / 29.80

      ",8.7
强风吹拂,"
        
  
  (日)三浦紫苑 / 林佩瑾、李建铨、杨正敏 / 广西师范大学出版社 / 2015-1-1 / 39.00元

      ",9.0
不可思议的朋友,"
        
  
  [日] 田岛征彦 / 李秀芬 / 北京联合出版公司 / 2017-7 / 45.00元

      ",9.0
可怕的中年,"
        
  
  [英] 贾森·黑兹利、[英] 乔尔·莫里斯 / 晏向阳 / 中信出版集团股份有限公司 / 2017-7 / 128.00

      ",7.5
被占的宅子:科塔萨尔短篇小说全集1,"
        
  
  [阿根廷] 胡利奥·科塔萨尔 / 陶玉平、李静、莫娅妮 / 南海出版公司 / 2017-3-1 / 49.5

      ",8.4
心是孤独的猎手,"
        
  
  [美] 卡森·麦卡勒斯 / 陈笑黎 / 上海三联书店 / 2005-8 / 25.00元

      ",8.5
挪威的森林,"
        
  
  [日] 村上春树 / 林少华 / 上海译文出版社 / 2001-2 / 18.80元

      ",8.0
人类的群星闪耀时,"
        
  
  [奥] 斯蒂芬·茨威格 / 舒昌善 / 广西师范大学出版社 / 2004-8 / 18.00元

      ",8.7
边城,"
        
  
  沈从文、黄永玉 卓雅 插图. / 北岳文艺出版社 / 2002-4 / 12.00元

      ",8.6
查令十字街84号,"
        
  
  [美] 海莲·汉芙 / 陈建铭 / 译林出版社 / 2005-05-01 / 18.00元

      ",8.3
1Q84BOOK1:4月～6月,"
        
  
  [日] 村上春树 / 施小炜 / 南海出版公司 / 2010-5 / 36.00元

      ",8.3
百鬼夜行——阳:阳,"
        
  
  [日] 京极夏彦 / 王华懋 / 世纪文景/上海人民出版社 / 2017-3-3 / 49.00元

      ",7.7
海风中失落的血色馈赠,"
        
  
  [加拿大] 阿利斯泰尔·麦克劳德 / 陈以侃 / 上海文艺出版社 / 2015-6 / 20.00元

      ",9.0
人间词话,"
        
  
  王国维 / 上海古籍出版社 / 1998-12-01 / 9.80元

      ",9.0
佛罗伦萨的神女,"
        
  
  [英] 萨曼·鲁西迪 / 刘凯芳 / 北京燕山出版社 / 2017-1 / 45.00元

      ",8.4
加缪手记:第一卷,"
        
  
  [法] 阿尔贝·加缪 / 黄馨慧 / 浙江大学出版社·启真馆 / 2016-7 / 35.00元

      ",9.1
我不知道该说什么，关于死亡还是爱情:来自切尔诺贝利的声音,"
        
  
  S.A.阿列克谢耶维奇 / 方祖芳、郭成业 / 花城出版社/铁葫芦图书 / 2014-6-15 / 34.80元

      ",9.0
智惠子抄:我不能接受，你将要远去,"
        
  
  [日] 高村光太郎 / 安素 / 中信出版集团/楚尘文化 / 2017-6-15 / 45.00

      ",8.6
鲍勃·迪伦诗歌集(1961-2012),"
        
  
  [美] 鲍勃·迪伦 / 西川、陈黎、奚密、李皖、冷霜、陈震、曹疏影、马世芳、胡续冬、包慧怡、罗池、胡桑、周公度、厄土、张芬龄 / 广西师范大学出版社 / 2017-6 / 198.00元

      ",8.8
皮囊,"
        
  
  蔡崇达 / 天津人民出版社 / 2014-12-1 / 39.80元

      ",7.6
许三观卖血记,"
        
  
  余华 / 南海出版公司 / 1998-9 / 16.80元

      ",8.7
过于喧嚣的孤独,"
        
  
  (捷克) 赫拉巴尔 / 杨乐云 / 北京十月文艺出版社 / 2011-10 / 22.00元

      ",8.8
孤独六讲,"
        
  
  蒋勋 / 广西师范大学出版社 / 2009-10-1 / 36.00元

      ",8.1
阿拉伯的劳伦斯:战争、谎言、帝国愚行与现代中东的形成,"
        
  
  [美] 斯科特·安德森 / 陆大鹏 / 社会科学文献出版社 / 2014-9-1 / 79.00元

      ",9.1
失明症漫记,"
        
  
  (葡)若泽·萨拉马戈 / 范维信 / 南海出版公司 / 2014-2 / 29.50

      ",9.0
当我们谈论爱情时我们在谈论什么,"
        
  
  [美] 雷蒙德·卡佛 / 小二 / 译林出版社 / 2010-1 / 22.00元

      ",7.8
毛姆短篇小说精选集,"
        
  
  [英] 威廉·萨默塞特·毛姆 / 冯亦代、傅惟慈、陆谷孙、冯涛、翁如琏、李燕乔、黄昱宁、汤伟、屠珍、郑庆芝、贺广贤、王升印、恺蒂 / 译林出版社 / 2012-11 / 36.00元

      ",9.1
一桩事先张扬的凶杀案,"
        
  
  [哥伦比亚] 加西亚·马尔克斯 / 魏然 / 南海出版公司 / 2013-6 / 25.00元

      ",8.7
生活与命运,"
        
  
  [俄罗斯] 瓦·格罗斯曼 / 力冈 / 广西师范大学出版社 / 2015-8-20 / 118.00元

      ",9.3
十一种孤独,"
        
  
  （美）理查德·耶茨、Richard Yates / 陈新宇 / 上海译文出版社 / 2010-1 / 20.00元

      ",8.2
北方大道,"
        
  
  李静睿 / 理想国 | 广西师范大学出版社 / 2017-6 / 38

      ",7.7
查特莱夫人的情人,"
        
  
  [英] 劳伦斯 / 赵苏苏 / 人民文学出版社 / 2004-01 / 24.00元

      ",7.6
穆斯林的葬礼,"
        
  
  霍达 / 北京十月文艺出版社 / 1988-12-1 / 32.00

      ",8.2
万物静默如谜:辛波斯卡诗选,"
        
  
  [波] 维斯拉瓦?辛波斯卡 / 陈黎、张芬龄 / 浦睿文化·湖南文艺出版社 / 2012-8 / 26.00元

      ",8.6
棋王,"
        
  
  阿城 / 作家出版社 / 1999-10 / 13.00

      ",8.7
